offset_x,offset_y,1996-06-23 00:00:00,1996-06-28 00:00:00,1996-07-05 00:00:00,1996-07-12 00:00:00,1996-07-19 00:00:00,1996-07-26 00:00:00,1996-08-02 00:00:00,1996-08-16 00:00:00,1997-06-02 00:00:00,1997-06-08 00:00:00,1997-06-22 00:00:00,1997-07-14 00:00:00,1997-07-25 00:00:00,1997-08-10 00:00:00,1997-08-21 00:00:00,1998-06-04 00:00:00,1998-06-13 00:00:00,1998-06-25 00:00:00,1998-07-09 00:00:00,1998-07-23 00:00:00,1998-08-07 00:00:00,1998-08-14 00:00:00,1998-08-21 00:00:00,1998-08-31 00:00:00,1999-06-02 00:00:00,1999-06-09 00:00:00,1999-06-18 00:00:00,1999-06-25 00:00:00,1999-07-09 00:00:00,1999-07-16 00:00:00,1999-07-30 00:00:00,1999-08-06 00:00:00,1999-08-13 00:00:00,1999-08-20 00:00:00,1999-08-27 00:00:00,1999-09-03 00:00:00,1999-09-08 00:00:00,2000-06-04 00:00:00,2000-06-17 00:00:00,2000-07-01 00:00:00,2000-07-15 00:00:00,2000-07-28 00:00:00,2000-08-11 00:00:00,2000-08-28 00:00:00,2001-06-09 00:00:00,2001-06-25 00:00:00,2001-07-11 00:00:00,2001-07-25 00:00:00,2001-08-09 00:00:00,2001-08-22 00:00:00,2002-06-01 00:00:00,2002-06-15 00:00:00,2002-06-25 00:00:00,2002-07-08 00:00:00,2002-07-17 00:00:00,2002-07-31 00:00:00,2002-08-13 00:00:00,2002-08-21 00:00:00,2002-08-30 00:00:00,2003-06-04 00:00:00,2003-06-11 00:00:00,2003-06-18 00:00:00,2003-06-26 00:00:00,2003-07-03 00:00:00,2003-07-16 00:00:00,2003-07-30 00:00:00,2003-08-13 00:00:00,2003-08-30 00:00:00,2004-06-03 00:00:00,2004-06-11 00:00:00,2004-06-19 00:00:00,2004-06-26 00:00:00,2004-07-10 00:00:00,2004-07-24 00:00:00,2004-08-05 00:00:00,2004-08-19 00:00:00,2004-08-29 00:00:00,2005-05-20 00:00:00,2005-05-27 00:00:00,2005-06-06 00:00:00,2005-06-16 00:00:00,2005-06-25 00:00:00,2005-07-10 00:00:00,2005-08-03 00:00:00,2005-08-16 00:00:00,2005-08-28 00:00:00,2006-05-31 00:00:00,2006-06-06 00:00:00,2006-06-14 00:00:00,2006-06-26 00:00:00,2006-07-10 00:00:00,2006-07-25 00:00:00,2006-08-09 00:00:00,2006-08-22 00:00:00,2006-08-28 00:00:00,2007-05-26 00:00:00,2007-06-03 00:00:00,2007-06-12 00:00:00,2007-06-27 00:00:00,2007-07-10 00:00:00,2007-07-24 00:00:00,2007-08-08 00:00:00,2007-08-21 00:00:00,2007-09-05 00:00:00,2008-06-01 00:00:00,2008-06-12 00:00:00,2008-06-18 00:00:00,2008-06-25 00:00:00,2008-07-02 00:00:00,2008-07-10 00:00:00,2008-07-21 00:00:00,2008-07-30 00:00:00,2008-08-10 00:00:00,2008-08-21 00:00:00,2008-08-27 00:00:00,2008-09-01 00:00:00,2009-05-14 00:00:00,2009-05-17 00:00:00,2009-05-24 00:00:00,2009-06-01 00:00:00,2009-06-09 00:00:00,2009-06-19 00:00:00,2009-06-30 00:00:00,2009-07-14 00:00:00,2009-07-28 00:00:00,2009-08-09 00:00:00,2009-08-23 00:00:00,2009-09-01 00:00:00,2010-05-09 00:00:00,2010-05-14 00:00:00,2010-05-22 00:00:00,2010-05-31 00:00:00,2010-06-22 00:00:00,2010-06-30 00:00:00,2010-07-12 00:00:00,2010-07-26 00:00:00,2010-08-09 00:00:00,2010-08-23 00:00:00,2010-09-04 00:00:00,2011-05-01 00:00:00,2011-05-06 00:00:00,2011-05-10 00:00:00,2011-05-14 00:00:00,2011-05-21 00:00:00,2011-05-28 00:00:00,2011-05-31 00:00:00,2011-06-07 00:00:00,2011-06-14 00:00:00,2011-06-23 00:00:00,2011-07-05 00:00:00,2011-07-19 00:00:00,2011-08-02 00:00:00,2011-08-16 00:00:00,2011-08-30 00:00:00,2011-09-13 00:00:00,2012-06-02 00:00:00,2012-06-05 00:00:00,2012-06-13 00:00:00,2012-06-18 00:00:00,2012-06-26 00:00:00,2012-07-03 00:00:00,2012-07-10 00:00:00,2012-07-17 00:00:00,2012-07-23 00:00:00,2012-07-31 00:00:00,2012-08-07 00:00:00,2012-08-21 00:00:00,2012-09-08 00:00:00,2013-05-11 00:00:00,2013-05-15 00:00:00,2013-06-02 00:00:00,2013-06-09 00:00:00,2013-06-16 00:00:00,2013-06-22 00:00:00,2013-07-06 00:00:00,2013-07-20 00:00:00,2013-08-03 00:00:00,2013-08-17 00:00:00,2013-09-01 00:00:00,2013-09-09 00:00:00,2014-06-08 00:00:00,2014-06-16 00:00:00,2014-06-24 00:00:00,2014-06-30 00:00:00,2014-07-07 00:00:00,2014-07-21 00:00:00,2014-08-04 00:00:00,2014-08-18 00:00:00,2014-09-01 00:00:00,2015-06-15 00:00:00,2015-06-22 00:00:00,2015-06-29 00:00:00,2015-07-06 00:00:00,2015-07-13 00:00:00,2015-07-27 00:00:00,2015-08-10 00:00:00,2015-08-24 00:00:00,2015-08-31 00:00:00,2016-05-16 00:00:00,2016-05-23 00:00:00,2016-05-30 00:00:00,2016-06-06 00:00:00,2016-06-13 00:00:00,2016-06-20 00:00:00,2016-06-27 00:00:00,2016-07-04 00:00:00,2016-07-11 00:00:00,2016-07-25 00:00:00,2016-08-08 00:00:00,2016-08-22 00:00:00,2016-08-31 00:00:00
30,110,27,36,50,55,56,61,64,64,-999,-999,-999,-999,14,35,41,-999,-999,-999,-999,31,47,51,57,60,-999,-999,-999,-999,-999,-999,15,25,32,36,39,39,40,-999,12,38,52,55,58,64,-999,-999,32,51,58,63,-999,-999,-999,1,25,42,53,58,60,-999,-999,-999,10,17,41,48,53,53,-999,1,-999,20,48,53,59,58,58,-999,-999,9,17,29,50,61,62,64,-999,-999,-999,-999,-999,23,44,58,58,-999,11,17,47,52,57,61,62,60,-999,-999,-999,-999,-999,-999,21,43,56,56,55,56,-999,4,13,17,28,38,47,54,59,63,66,64,-999,-999,-999,-999,26,37,52,59,64,65,64,-999,-999,-999,-999,-999,16,19,33,46,51,60,63,64,68,66,-999,-999,-999,-999,-999,31,51,60,63,65,68,71,73,72,-999,9,27,44,54,58,68,71,75,75,74,74,-999,33,51,53,57,63,70,73,73,-999,50,52,60,72,72,73,76,89,-999,-999,-999,25,55,59,67,70,72,77,83,89,84
30,120,27,33,46,53,54,58,59,60,-999,-999,-999,18,39,46,53,-999,-999,-999,5,36,52,52,57,60,-999,-999,-999,-999,-999,-999,25,29,37,45,45,45,45,-999,10,38,46,52,56,60,-999,6,35,51,57,60,-999,-999,-999,6,31,41,53,57,61,-999,-999,5,17,27,42,55,60,62,-999,-999,14,22,44,53,62,65,64,-999,-999,-999,12,38,51,66,69,68,-999,-999,-999,-999,8,40,53,60,61,-999,-999,3,22,40,49,52,56,55,-999,-999,-999,-999,6,29,50,54,60,61,61,62,-999,3,8,8,19,27,37,51,57,61,65,62,-999,-999,-999,-999,26,36,50,55,61,66,66,-999,-999,2,18,18,23,33,35,36,40,48,87,91,95,94,62,-999,-999,-999,41,69,76,80,87,88,91,94,96,95,-999,-999,34,49,55,60,63,66,74,73,73,73,1,38,50,58,60,65,73,76,75,-999,26,56,63,67,73,76,76,76,-999,-999,-999,26,53,58,62,65,68,75,80,86,80
30,130,21,21,39,47,47,48,51,51,-999,-999,-999,20,36,40,40,-999,-999,-999,5,32,42,47,51,54,-999,-999,-999,-999,-999,8,20,27,31,44,40,38,38,1,13,34,44,48,48,48,-999,5,28,44,47,52,-999,-999,-999,15,23,37,47,50,52,-999,1,11,17,30,49,54,59,62,-999,-999,2,16,39,54,57,60,60,-999,-999,8,19,28,50,65,65,65,-999,-999,-999,-999,16,37,59,64,64,1,12,15,47,56,60,65,66,64,-999,-999,-999,8,16,27,54,58,66,63,65,65,-999,-999,3,12,26,36,50,61,67,69,70,66,-999,-999,-999,3,37,57,57,62,64,64,64
30,140,23,36,44,48,50,51,54,55,-999,-999,-999,21,35,43,49,-999,-999,-999,1,38,48,50,53,56,-999,-999,-999,-999,4,11,30,42,45,47,47,47,46,-999,18,37,48,48,53,55,-999,10,43,47,54,54,-999,-999,5,24,40,50,56,56,57,6,7,16,27,38,50,53,59,61,-999,3,8,20,37,47,55,57,55,-999,2,12,21,42,48,61,64,65,-999,-999,-999,7,27,49,60,64,66,1,6,13,27,44,54,59,62,56,-999,-999,-999,11,18,40,56,61,66,62,64,64,-999,1,4,9,16,23,37,45,55,61,62,62,-999,-999,-999,9,37,51,50,61,63,61,60
30,150,12,19,32,41,46,49,50,50,-999,-999,-999,33,40,49,50,-999,-999,-999,14,40,50,51,55,55,-999,-999,-999,-999,12,18,41,45,48,50,50,51,48,-999,19,42,47,49,53,58,-999,5,38,51,51,51,-999,-999,13,34,47,54,58,60,61,7,10,19,36,38,44,49,53,53,6,8,20,26,44,54,56,55,56,-999,-999,12,24,33,48,62,62,60,-999,-999,1,16,32,55,64,65,68,1,8,14,36,46,56,56,58,55,-999,11,16,25,33,47,56,60,63,62,63,60,-999,-999,6,16,23,27,34,46,58,59,62,57,-999,-999,-999,8,49,54,55,64,58,56,58
40,0,-999,-999,15,26,47,49,51,52,-999,-999,-999,-999,8,37,46,-999,-999,-999,-999,6,40,47,49,53,-999,-999,-999,-999,-999,-999,-999,-999,16,18,23,25,26,-999,15,25,46,51,56,60,-999,-999,17,46,53,55,-999,-999,-999,-999,-999,20,45,47,47,-999,15,35,49,55,59,63,64,67,36,45,51,57,59,63,65,67,68,20,31,41,54,56,58,68,70,70,-999,-999,-999,47,61,67,73,74,74,-999,-999,31,51,60,66,66,69,68,-999,14,42,56,60,68,72,74,77,78,76,75,-999,2,19,30,40,56,61,66,70,72,73,72,-999,-999,-999,-999,54,70,67,71,75,73,72,-999,-999,-999,-999,-999,4,15,17,25,36,50,56,59,64,63,62,-999,-999,5,15,31,37,51,59,64,60,63,65,69,-999,11,38,54,60,76,69,73,81,81,80,78,-999,36,50,55,59,65,72,75,75,-999,52,-999,63,66,74,73,75,78,-999,-999,-999,45,51,58,65,68,71,78,80,84,85
40,10,-999,1,21,35,47,52,53,57,-999,-999,-999,-999,14,41,48,-999,-999,-999,-999,10,44,47,54,57,-999,-999,-999,-999,-999,-999,-999,-999,6,16,20,21,22,-999,-999,21,44,52,59,64,-999,-999,31,49,59,64,-999,-999,-999,-999,-999,21,36,50,50,-999,28,40,47,54,61,68,72,73,40,47,49,65,68,71,71,75,77,31,37,41,51,60,65,75,76,77,-999,-999,24,49,62,71,77,83,86,-999,26,39,53,65,70,73,75,75,-999,29,45,56,63,68,75,78,79,78,77,78,-999,17,32,36,44,49,70,71,74,77,80,76,-999,-999,-999,2,53,63,66,74,77,79,80,-999,-999,-999,-999,-999,2,13,15,23,34,49,56,60,59,60,-999,-999,-999,-999,16,22,30,41,60,63,63,66,68,71,-999,-999,28,47,51,62,69,69,73,73,73,74,-999,19,31,46,52,59,66,68,69,-999,-999,59,61,61,69,69,69,68,-999,-999,-999,12,42,51,54,56,58,73,76,77,78
40,20,-999,11,23,42,48,53,54,55,-999,-999,-999,6,20,44,51,-999,-999,-999,-999,3,40,46,49,53,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,10,13,14,-999,-999,25,45,51,54,58,-999,-999,19,47,54,58,-999,-999,-999,-999,-999,18,46,48,50,16,43,46,50,55,58,60,64,64,42,44,45,50,57,58,59,60,60,25,35,42,46,48,51,60,61,61,-999,37,46,52,54,59,61,63,64,23,35,42,54,57,57,59,59,59,-999,46,54,57,59,61,65,67,68,68,66,67,-999,13,20,30,58,58,59,62,64,66,67,66,-999,-999,12,25,56,64,61,65,65,65,64,-999,-999,-999,-999,-999,-999,12,17,24,33,46,55,64,67,65,-999,-999,-999,-999,-999,11,18,26,38,53,57,61,67,68,-999,-999,1,16,29,36,42,43,47,47,49,48,-999,-999,15,23,27,33,40,46,46,-999,-999,-999,19,26,34,39,42,41,-999,-999,-999,-999,-999,5,11,17,21,45,50,50,-999
40,30,4,18,27,44,49,54,56,60,-999,-999,-999,-999,16,46,50,-999,-999,-999,-999,-999,38,42,49,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,15,16,17,-999,-999,24,47,52,55,61,-999,-999,21,53,58,57,-999,-999,-999,-999,-999,19,31,46,53,-999,-999,-999,-999,12,32,55,57,63,-999,-999,-999,-999,26,50,57,60,62,-999,-999,-999,8,22,54,65,65,69,-999,-999,-999,-999,-999,23,57,66,72,-999,-999,2,38,57,60,67,68,66,-999,-999,-999,-999,-999,17,42,62,70,67,67,67,-999,-999,-999,3,19,31,56,61,72,77,78,77,-999,-999,-999,-999,6,23,55,60,71,71,71,-999,-999,-999,-999,-999,-999,8,11,20,31,48,55,65,66,66,-999,-999,-999,-999,-999,-999,-999,10,20,27,42,61,61,61,-999,-999,5,27,40,47,52,59,64,66,65,66,-999,-999,14,34,41,53,61,67,68,-999,-999,-999,18,42,56,61,62,63,-999,-999,-999,-999,6,32,45,50,54,62,67,70,70
40,40,0.5,12,24,42,49,55,58,61,-999,-999,-999,-999,6,44,46,-999,-999,-999,-999,-999,26,36,46,46,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,5,-999,-999,18,40,46,53,59,-999,-999,16,48,54,57,-999,-999,-999,-999,-999,15,31,46,46,-999,-999,-999,34,49,50,55,57,64,-999,-999,16,48,55,56,57,60,61,-999,-999,-999,39,45,50,60,65,65,-999,-999,-999,-999,29,55,59,63,68,-999,-999,-999,51,61,67,69,70,70,-999,-999,-999,-999,38,51,59,63,64,63,61,62,-999,-999,11,26,35,51,56,63,67,73,75,75,-999,-999,-999,-999,31,51,55,58,64,65,65,-999,-999,-999,-999,-999,-999,-999,3,18,31,56,64,70,78,77,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,22,61,59,57,-999,-999,17,35,43,47,53,59,62,63,59,61,-999,-999,-999,32,40,49,56,61,74,-999,-999,-999,7,30,-999,56,54,59,-999,-999,-999,-999,12,48,49,51,54,64,68,69,71
40,50,-999,2,19,32,49,54,56,60,-999,-999,-999,-999,-999,25,40,-999,-999,-999,-999,-999,23,35,42,51,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,5,7,-999,15,23,45,51,56,63,-999,-999,10,30,56,57,-999,-999,-999,-999,-999,12,32,43,50,-999,-999,-999,15,44,52,57,59,61,-999,15,40,50,55,60,60,65,68,-999,-999,-999,26,52,58,66,67,68,-999,-999,-999,-999,29,53,63,65,67,-999,-999,-999,40,56,61,65,65,65,-999,-999,-999,-999,23,53,63,65,67,68,67,67,-999,-999,-999,15,28,41,56,62,67,67,69,68,-999,-999,-999,-999,28,62,63,66,70,71,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,29,56,70,78,84,84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,53,60,-999,-999,-999,25,42,42,39,43,50,50,52,52,-999,-999,5,29,33,44,55,58,69,-999,-999,-999,-999,17,56,60,54,52,-999,-999,-999,-999,-999,26,32,36,40,48,50,50,48
40,60,-999,8,21,31,46,52,60,61,-999,-999,-999,-999,-999,21,34,-999,-999,-999,-999,-999,20,33,40,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,41,49,56,62,-999,-999,-999,25,52,58,-999,-999,-999,-999,-999,10,28,36,47,-999,-999,-999,-999,-999,32,55,65,67,-999,-999,-999,-999,53,64,64,69,71,-999,-999,-999,-999,38,65,71,74,75,-999,-999,-999,-999,-999,14,59,67,69,-999,-999,-999,24,55,61,65,70,68,-999,-999,-999,-999,-999,-999,24,60,67,67,66,68,-999,-999,-999,-999,11,45,56,66,70,74,76,75,-999,-999,-999,-999,-999,-999,48,63,68,73,74,-999,-999,-999,-999,-999,-999,-999,-999,19,47,74,87,94,100,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,57,83,85,-999,-999,-999,18,32,43,59,61,62,68,68,69,-999,-999,-999,-999,29,50,61,64,65,-999,-999,-999,-999,-999,4,46,50,49,-999,-999,-999,-999,-999,-999,34,41,46,61,71,70,84
40,70,-999,13,31,49,53,59,61,65,-999,-999,-999,-999,-999,30,46,-999,-999,-999,-999,-999,27,40,46,49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,42,49,57,65,-999,-999,-999,32,54,60,-999,-999,-999,-999,-999,5,35,44,52,-999,33,38,44,45,54,55,58,66,43,46,46,48,56,59,59,60,74,10,25,36,45,51,70,70,70,74,-999,-999,4,44,52,60,71,71,72,-999,25,36,47,51,55,56,55,55,-999,-999,-999,37,52,57,58,61,62,67,72,76,-999,-999,14,22,36,43,48,55,58,58,57,58,-999,-999,-999,-999,43,54,58,55,63,62,63,-999,-999,-999,-999,-999,-999,-999,10,36,59,68,71,80,81,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,59,67,74,79,79,-999,-999,15,28,41,54,66,71,76,79,80,80,-999,-999,-999,-999,11,35,65,72,76,-999,-999,-999,-999,-999,-999,25,51,50,-999,-999,-999,-999,-999,-999,-999,22,34,57,71,76,80
40,80,-999,12,28,43,51,56,59,64,-999,-999,-999,-999,-999,25,38,-999,-999,-999,-999,-999,30,33,40,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,1,-999,-999,7,33,48,53,61,-999,-999,6,27,51,57,-999,-999,-999,-999,-999,4,31,40,44,-999,-999,-999,-999,-999,25,53,59,64,-999,-999,-999,-999,31,57,59,60,62,-999,-999,-999,9,11,50,68,68,67,-999,-999,-999,-999,-999,50,62,68,70,-999,-999,5,47,60,66,70,70,68,-999,-999,-999,-999,-999,49,65,65,67,69,68,67,-999,-999,-999,8,21,35,57,68,72,73,79,79,-999,-999,-999,-999,15,40,60,69,71,74,74,-999,-999,-999,-999,-999,-999,18,32,45,54,63,65,69,70,70,-999,-999,-999,-999,-999,-999,-999,32,58,67,66,69,71,70,-999,-999,16,62,39,46,72,71,76,76,92,94,-999,-999,12,28,41,59,77,77,79,-999,-999,-999,-999,-999,44,59,65,69,-999,-999,-999,-999,-999,11,32,47,55,71,81,80,89
40,90,-999,14,31,50,57,64,65,70,-999,-999,-999,-999,-999,36,55,-999,-999,-999,-999,-999,32,40,46,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,13,13,-999,-999,10,43,54,65,70,-999,-999,-999,36,58,66,-999,-999,-999,-999,-999,14,40,53,57,-999,-999,-999,-999,-999,8,50,60,65,-999,-999,-999,-999,34,57,61,67,70,-999,-999,-999,-999,-999,45,69,75,75,-999,-999,-999,-999,-999,-999,50,62,71,-999,-999,-999,49,65,70,79,81,81,-999,-999,-999,-999,-999,-999,16,63,74,73,73,76,-999,-999,-999,-999,8,33,63,74,79,83,89,89,-999,-999,-999,-999,-999,-999,44,66,75,76,79,-999,-999,-999,-999,-999,31,40,53,60,70,75,78,79,85,84,-999,-999,-999,-999,-999,41,50,61,65,67,74,80,83,83,-999,-999,28,41,54,55,73,73,74,73,74,75,-999,24,37,46,50,55,69,71,74,-999,-999,18,36,46,59,62,67,71,-999,-999,-999,-999,22,40,49,52,55,67,71,71,73
40,100,5,22,39,55,62,69,72,76,-999,-999,-999,-999,-999,33,48,-999,-999,-999,-999,-999,41,45,52,53,-999,-999,-999,-999,-999,-999,-999,-999,1,14,21,24,26,-999,-999,19,47,59,70,76,-999,-999,14,48,63,70,-999,-999,-999,-999,-999,21,43,57,62,-999,-999,-999,-999,-999,16,45,55,63,-999,-999,-999,-999,24,50,58,67,69,-999,-999,-999,-999,1,27,66,71,74,-999,-999,-999,-999,-999,-999,31,54,66,-999,-999,-999,45,50,61,66,70,71,-999,-999,-999,-999,-999,-999,11,30,61,60,63,64,-999,-999,-999,8,23,35,47,66,72,77,81,78,-999,-999,-999,-999,-999,18,29,45,65,71,73,-999,-999,-999,-999,-999,23,30,39,50,55,61,68,68,72,69,-999,-999,-999,-999,-999,29,63,66,69,68,69,70,71,72,-999,-999,22,35,42,48,56,57,65,75,72,66,-999,25,36,43,46,47,62,63,64,-999,35,47,50,53,62,62,63,64,-999,-999,-999,-999,10,27,41,45,47,59,63,65,66
40,110,-999,18,34,49,58,64,67,72,-999,-999,-999,-999,4,35,54,-999,-999,-999,-999,-999,45,48,54,61,-999,-999,-999,-999,-999,-999,-999,13,24,31,34,36,36,-999,-999,25,48,59,67,74,-999,-999,14,44,64,68,-999,-999,-999,-999,-999,38,60,68,70,-999,-999,-999,12,18,36,47,54,54,-999,-999,-999,17,43,50,54,55,55,-999,-999,-999,-999,18,39,54,56,56,-999,-999,-999,-999,2,23,42,50,54,3,14,17,41,53,52,55,54,53,-999,-999,-999,-999,-999,2,21,40,51,53,51,51,-999,4,13,15,24,31,41,47,55,55,56,56,-999,1,2,11,25,38,48,55,55,55,57,-999,-999,-999,-999,-999,21,28,36,47,58,62,67,75,77,77,-999,-999,-999,-999,-999,60,61,61,65,67,72,73,76,75,-999,14,28,42,52,61,70,69,70,71,70,70,16,32,49,51,54,58,66,70,70,-999,45,53,57,61,65,68,70,72,-999,-999,-999,16,38,52,54,60,60,67,72,74,76
40,120,21,34,50,57,63,67,71,71,-999,-999,-999,3,32,52,60,-999,-999,-999,-999,17,52,54,57,58,-999,-999,-999,-999,-999,-999,20,30,38,42,46,48,48,-999,-999,35,50,57,63,70,-999,-999,35,53,63,66,-999,-999,-999,-999,20,41,53,60,59,-999,-999,-999,15,23,43,54,58,57,-999,4,17,25,48,61,65,61,62,-999,-999,2,20,29,50,64,65,65,-999,-999,-999,-999,12,37,56,59,59,-999,2,14,38,49,56,58,58,57,-999,-999,-999,-999,-999,16,35,51,62,60,62,60,-999,3,11,13,26,36,54,56,57,62,62,61,-999,-999,-999,-999,27,46,56,62,64,64,65,-999,2,2,14,14,22,27,40,52,60,66,70,76,78,79,78,-999,-999,-999,-999,44,56,63,68,69,75,76,79,77,-999,-999,10,30,47,60,72,83,89,93,93,91,-999,-999,-999,26,50,73,86,88,99,-999,-999,-999,33,65,85,93,95,92,-999,-999,-999,-999,-999,6,58,66,75,83,94,97,103
40,130,2,13,25,43,43,48,50,50,-999,-999,-999,7,28,36,39,-999,-999,-999,-999,4,30,40,48,53,-999,-999,-999,-999,-999,-999,15,26,37,42,41,41,41,-999,4,17,38,45,49,49,-999,-999,25,44,49,50,-999,-999,-999,11,18,33,48,52,53,-999,1,7,17,24,42,48,53,56,-999,-999,2,10,32,47,51,54,58,-999,1,10,16,23,42,59,61,60,-999,-999,-999,-999,18,31,53,59,63,1,10,15,35,47,53,60,60,58,-999,-999,-999,6,12,26,48,58,63,61,62,63,-999,-999,3,9,23,29,37,52,61,64,66,63,-999,-999,-999,5,32,41,53,59,62,63,64
40,140,1,16,47,49,50,51,53,53,-999,-999,-999,7,26,39,49,-999,-999,-999,-999,28,45,45,49,73,-999,-999,-999,-999,-999,2,24,34,42,47,50,47,46,-999,-999,23,45,46,48,50,-999,-999,28,48,51,52,-999,-999,-999,14,24,46,52,52,57,5,7,16,24,32,48,50,55,56,-999,1,9,20,35,45,52,54,54,-999,3,11,26,37,49,60,63,63,-999,-999,-999,3,17,40,54,61,63,1,8,10,42,48,53,57,57,55,-999,-999,-999,4,12,27,44,53,60,58,59,58,-999,1,6,15,14,30,37,51,55,57,60,60,-999,-999,-999,6,28,38,49,74,59,58,60
40,150,-999,6,19,33,40,44,47,47,-999,-999,-999,9,31,40,44,-999,-999,-999,6,35,46,48,49,53,-999,-999,-999,-999,-999,4,28,41,41,44,44,45,44,-999,-999,26,41,45,50,53,-999,-999,16,41,48,49,-999,-999,-999,16,35,47,52,55,57,2,8,15,25,32,48,48,52,54,6,7,17,23,42,55,56,56,58,-999,1,13,26,35,51,61,61,62,-999,-999,2,13,29,56,60,66,68,2,12,18,37,49,54,55,56,55,-999,2,11,17,22,44,52,56,60,59,59,59,-999,-999,4,14,22,27,42,48,56,56,58,55,-999,-999,-999,2,42,49,51,64,56,58,58
50,0,-999,-999,-999,-999,30,46,55,60,-999,-999,-999,-999,37,58,66,-999,-999,-999,-999,-999,50,56,56,63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,16,17,-999,-999,-999,37,54,60,65,-999,-999,-999,32,60,63,-999,-999,-999,-999,-999,-999,33,43,47,28,43,52,60,60,61,63,65,65,56,58,59,55,62,63,63,65,66,32,35,43,52,55,59,65,65,65,-999,-999,27,52,61,68,70,74,77,-999,19,40,55,60,61,62,65,64,-999,41,54,57,60,61,65,68,68,67,65,65,-999,5,20,29,40,55,64,67,70,73,74,75,-999,-999,-999,9,58,60,65,66,71,70,70,-999,-999,-999,-999,-999,7,20,20,28,41,49,58,59,65,61,65,-999,-999,7,20,26,35,46,59,60,60,65,65,66,-999,-999,16,36,46,55,72,74,83,85,85,86,-999,-999,10,30,44,67,77,82,83,-999,-999,-999,28,65,73,76,80,82,-999,-999,-999,-999,-999,12,35,61,62,73,84,90,89
50,10,-999,-999,-999,11,28,47,50,53,-999,-999,-999,-999,-999,44,54,-999,-999,-999,-999,-999,26,44,50,58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,9,-999,-999,9,37,50,58,65,-999,-999,9,46,56,60,-999,-999,-999,-999,-999,-999,28,37,41,34,42,64,70,76,79,83,89,90,66,75,77,80,88,89,89,89,91,32,42,63,73,79,81,91,94,93,-999,-999,55,72,86,91,94,97,98,19,23,55,77,85,87,89,91,90,-999,65,72,79,83,88,92,93,98,96,96,95,-999,25,36,44,53,58,71,86,90,92,83,83,-999,-999,-999,36,76,80,86,92,95,95,95,-999,-999,-999,-999,-999,6,15,20,24,33,49,54,60,63,64,-999,-999,-999,-999,18,24,26,36,52,54,62,65,67,70,-999,-999,15,35,45,55,57,63,66,66,65,65,-999,-999,6,23,30,44,54,65,65,-999,-999,-999,32,40,43,61,63,60,-999,-999,-999,-999,-999,25,36,44,50,60,67,66,72
50,20,-999,-999,-999,15,32,50,53,57,-999,-999,-999,-999,-999,24,51,-999,-999,-999,-999,-999,41,41,48,58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33,50,56,64,-999,-999,20,24,59,64,-999,-999,-999,-999,-999,-999,26,37,41,15,49,48,57,59,67,73,75,75,59,59,59,63,67,67,67,70,75,15,20,35,45,45,52,66,69,69,-999,22,42,50,61,64,68,69,71,16,25,39,52,58,61,61,63,59,-999,29,53,62,64,66,71,73,73,72,72,72,-999,6,16,25,34,52,52,69,72,73,72,72,-999,-999,-999,14,54,62,68,71,75,75,75,-999,-999,-999,-999,-999,3,12,17,25,39,47,57,59,61,60,-999,-999,-999,-999,-999,10,16,26,50,47,56,61,63,63,-999,-999,15,31,40,46,51,56,61,60,60,60,-999,-999,10,30,37,44,53,56,59,-999,-999,-999,18,45,52,56,55,60,-999,-999,-999,-999,11,25,34,41,45,56,63,66,65
