Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),
9/2/2009,2009,9,2,,1.5,,-0.1,,0.7,,17.3,,0,,,M,,M,,M,,,,M,,M
9/3/2009,2009,9,3,,2.5,,0.6,,1.6,,16.4,,0,,,M,,M,,M,,,,M,,M
9/4/2009,2009,9,4,,4.3,,0.2,,2.3,,15.7,,0,,,M,,M,,M,,,,M,,M
9/5/2009,2009,9,5,,5.2,,-0.5,,2.4,,15.6,,0,,,M,,M,,M,,,,M,,M
9/6/2009,2009,9,6,,5.9,,-1,,2.5,,15.5,,0,,,M,,M,,M,,,23,,87,M
9/7/2009,2009,9,7,,2.4,,0.6,,1.5,,16.5,,0,,,M,,M,,M,,,3,,102,M
9/8/2009,2009,9,8,,7.7,,1.8,,4.8,,13.2,,0,,,M,,M,,M,,,3,,65,M
9/9/2009,2009,9,9,,6.7,,1.4,,4.1,,13.9,,0,,,M,,M,,M,,,17,E,69,M
9/10/2009,2009,9,10,,7.9,,-3.2,,2.4,,15.6,,0,,,M,,M,,M,,,23,E,82,M
9/11/2009,2009,9,11,,-0.7,,-4,,-2.4,,20.4,,0,,,M,,M,,M,,,25,,85,
9/12/2009,2009,9,12,,-1.1,,-2.9,,-2,,20,,0,,,M,,M,,M,,,25,,50,
9/13/2009,2009,9,13,,-1.6,,-3.7,,-2.7,,20.7,,0,,,M,,M,,M,,,24,,37,M
9/14/2009,2009,9,14,,-0.6,,-3.2,,-1.9,,19.9,,0,,,M,,M,,M,,,3,,50,M
9/15/2009,2009,9,15,,-0.5,,-3,,-1.8,,19.8,,0,,,M,,M,,M,,,25,,57,M
9/16/2009,2009,9,16,,-1,,-2.7,,-1.9,,19.9,,0,,,M,,M,,M,,,36,,56,M
9/17/2009,2009,9,17,,-0.3,,-1.9,,-1.1,,19.1,,0,,,M,,M,,M,,,2,,54,M
9/18/2009,2009,9,18,,-0.8,,-3.1,,-2,,20,,0,,,M,,M,,M,,,26,,56,M
9/19/2009,2009,9,19,,-0.4,,-3.3,,-1.9,,19.9,,0,,,M,,M,,M,,,25,,48,M
9/20/2009,2009,9,20,,-0.2,,-2.1,,-1.2,,19.2,,0,,,M,,M,,M,,,,,<31,M
9/21/2009,2009,9,21,,-1.3,,-6.2,,-3.8,,21.8,,0,,,M,,M,,M,,,27,,107,M
9/22/2009,2009,9,22,,-4.4,,-7.9,,-6.2,,24.2,,0,,,M,,M,,M,,,25,,80,M
9/23/2009,2009,9,23,,-5.7,,-8.1,,-6.9,,24.9,,0,,,M,,M,,M,,,23,,102,M
9/24/2009,2009,9,24,,-4,,-7.2,,-5.6,,23.6,,0,,,M,,M,,M,,,3,,74,M
9/25/2009,2009,9,25,,-3.2,,-6.7,,-5,,23,,0,,,M,,M,,M,,,25,,82,M
9/26/2009,2009,9,26,,-1.8,,-4.7,,-3.3,,21.3,,0,,,M,,M,,M,,,,,<31,M
9/27/2009,2009,9,27,,-1.4,,-4.9,,-3.2,,21.2,,0,,,M,,M,,M,,,5,,82,M
9/28/2009,2009,9,28,,-3.4,,-5.5,,-4.5,,22.5,,0,,,M,,M,,M,,,3,,41,M
9/29/2009,2009,9,29,,-3.2,,-5.6,,-4.4,,22.4,,0,,,M,,M,,M,,,32,,32,M
9/30/2009,2009,9,30,,-5.2,,-6.3,,-5.8,,23.8,,0,,,M,,M,,M,,,,,<31,
10/1/2009,2009,10,1,,-0.1,,-6.7,,-3.4,,21.4,,0,,,M,,M,,M,,,25,,87,
10/2/2009,2009,10,2,,-1.4,,-4.6,,-3,,21,,0,,,M,,M,,M,,,24,,109,
10/3/2009,2009,10,3,,-2.7,,-7.7,,-5.2,,23.2,,0,,,M,,M,,M,,,25,,82,E
10/4/2009,2009,10,4,,-7.7,,-10.4,,-9.1,,27.1,,0,,,M,,M,,M,,,28,,48,E
10/5/2009,2009,10,5,,-5.5,,-10.3,,-7.9,,25.9,,0,,,M,,M,,M,,,,,<31,
10/6/2009,2009,10,6,,-6.1,,-7.6,,-6.9,,24.9,,0,,,M,,M,,M,,,,,<31,
10/7/2009,2009,10,7,,-5.2,,-7.4,,-6.3,,24.3,,0,,,M,,M,,M,,,11,,32,
10/8/2009,2009,10,8,,-5.1,,-6.5,,-5.8,,23.8,,0,,,M,,M,,M,,,6,,48,
10/9/2009,2009,10,9,,-5.4,,-7.5,,-6.5,,24.5,,0,,,M,,M,,M,,,36,,52,
10/10/2009,2009,10,10,,-5.1,,-6.5,,-5.8,,23.8,,0,,,M,,M,,M,,,1,,57,
10/11/2009,2009,10,11,,-4.1,,-6.7,,-5.4,,23.4,,0,,,M,,M,,M,,,8,,65,
10/12/2009,2009,10,12,,-5.5,,-7.1,,-6.3,,24.3,,0,,,M,,M,,M,,,3,,74,
10/13/2009,2009,10,13,,-5.7,,-7.7,,-6.7,,24.7,,0,,,M,,M,,M,,,3,,57,
10/14/2009,2009,10,14,,-7.6,,-12.1,,-9.9,,27.9,,0,,,M,,M,,M,,,25,,85,
10/15/2009,2009,10,15,,-6.4,,-10.2,,-8.3,,26.3,,0,,,M,,M,,M,,,4,,56,
10/16/2009,2009,10,16,,-6,,-10.9,,-8.5,,26.5,,0,,,M,,M,,M,,,2,,61,
10/17/2009,2009,10,17,,-2.9,,-10.9,,-6.9,,24.9,,0,,,M,,M,,M,,,24,,76,
10/18/2009,2009,10,18,,-1.8,,-11.2,,-6.5,,24.5,,0,,,M,,M,,M,,,21,,106,
10/19/2009,2009,10,19,,-6.3,,-12,,-9.2,,27.2,,0,,,M,,M,,M,,,25,,82,
10/20/2009,2009,10,20,,-6.3,,-9.3,,-7.8,,25.8,,0,,,M,,M,,M,,,3,,65,
10/21/2009,2009,10,21,,-7.6,,-9.4,,-8.5,,26.5,,0,,,M,,M,,M,,,25,,72,
10/22/2009,2009,10,22,,-6.3,,-8,,-7.2,,25.2,,0,,,M,,M,,M,,,,,<31,
10/23/2009,2009,10,23,,-6,,-10.6,,-8.3,,26.3,,0,,,M,,M,,M,,,3,,69,
10/24/2009,2009,10,24,,-9.2,,-11.4,,-10.3,,28.3,,0,,,M,,M,,M,,,22,,78,
10/25/2009,2009,10,25,,-9.1,,-11.1,,-10.1,,28.1,,0,,,M,,M,,M,,,21,,50,
10/26/2009,2009,10,26,,-7.3,,-11.5,,-9.4,,27.4,,0,,,M,,M,,M,,,,,<31,
10/27/2009,2009,10,27,,-6.4,,-8,,-7.2,,25.2,,0,,,M,,M,,M,,,,,<31,
10/28/2009,2009,10,28,,-6.6,,-9.7,,-8.2,,26.2,,0,,,M,,M,,M,,,13,,63,
10/29/2009,2009,10,29,,-5.9,,-9.6,,-7.8,,25.8,,0,,,M,,M,,M,,,,,<31,
10/30/2009,2009,10,30,,-9.2,,-19.1,,-14.2,,32.2,,0,,,M,,M,,M,,,27,,70,
10/31/2009,2009,10,31,,-15.5,,-19.6,,-17.6,,35.6,,0,,,M,,M,,M,,,27,,59,
11/1/2009,2009,11,1,,-14.4,,-21.2,,-17.8,,35.8,,0,,,M,,M,,M,,,3,,89,
11/2/2009,2009,11,2,,-16.1,,-21.6,,-18.9,,36.9,,0,,,M,,M,,M,,,,,<31,
11/3/2009,2009,11,3,,-12.7,,-16.2,,-14.5,,32.5,,0,,,M,,M,,M,,,22,,46,
11/4/2009,2009,11,4,,-10.1,,-12.8,,-11.5,,29.5,,0,,,M,,M,,M,,,19,,50,
11/5/2009,2009,11,5,,-10.6,,-17.7,,-14.2,,32.2,,0,,,M,,M,,M,,,,,<31,
11/6/2009,2009,11,6,,-14.2,,-18.2,,-16.2,,34.2,,0,,,M,,M,,M,,,22,,59,
11/7/2009,2009,11,7,,-8.9,,-17.6,,-13.3,,31.3,,0,,,M,,M,,M,,,,,<31,
11/8/2009,2009,11,8,,-8.4,,-21.4,,-14.9,,32.9,,0,,,M,,M,,M,,,,,<31,
11/9/2009,2009,11,9,,-14.5,E,-21.4,E,-18,E,36,E,0,E,,M,,M,,M,,,,M,,
11/10/2009,2009,11,10,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
11/11/2009,2009,11,11,,-13.9,,-16.6,,-15.3,,33.3,,0,,,M,,M,,M,,,5,,39,
11/12/2009,2009,11,12,,-13.7,,-14.7,,-14.2,,32.2,,0,,,M,,M,,M,,,6,,39,
11/13/2009,2009,11,13,,-13.2,,-14.5,,-13.9,,31.9,,0,,,M,,M,,M,,,8,,46,
11/14/2009,2009,11,14,,-9.8,,-13.9,,-11.9,,29.9,,0,,,M,,M,,M,,,9,,87,
11/15/2009,2009,11,15,,-12,,-15.9,,-14,,32,,0,,,M,,M,,M,,,5,,61,
11/16/2009,2009,11,16,,-10.6,,-15.7,,-13.2,,31.2,,0,,,M,,M,,M,,,3,,57,
11/17/2009,2009,11,17,,-8.8,,-13.4,,-11.1,,29.1,,0,,,M,,M,,M,,,23,,74,
11/18/2009,2009,11,18,,-12.2,,-15.3,,-13.8,,31.8,,0,,,M,,M,,M,,,26,,52,
11/19/2009,2009,11,19,,-15.3,,-23.5,,-19.4,,37.4,,0,,,M,,M,,M,,,3,,41,
11/20/2009,2009,11,20,,-16.4,,-24,,-20.2,,38.2,,0,,,M,,M,,M,,,26,,48,
11/21/2009,2009,11,21,,-17.9,,-22.5,,-20.2,,38.2,,0,,,M,,M,,M,,,,,<31,
11/22/2009,2009,11,22,,-18.8,,-19.6,,-19.2,,37.2,,0,,,M,,M,,M,,,,,<31,
11/23/2009,2009,11,23,,-17.2,,-19.3,,-18.3,,36.3,,0,,,M,,M,,M,,,10,,33,
11/24/2009,2009,11,24,,-15.3,,-17.4,,-16.4,,34.4,,0,,,M,,M,,M,,,4,,46,
11/25/2009,2009,11,25,,-12,,-16.1,,-14.1,,32.1,,0,,,M,,M,,M,,,34,,44,
11/26/2009,2009,11,26,,-9.6,,-14.4,,-12,,30,,0,,,M,,M,,M,,,,,<31,
11/27/2009,2009,11,27,,-11.2,,-14.9,,-13.1,,31.1,,0,,,M,,M,,M,,,,,<31,
11/28/2009,2009,11,28,,-12.5,,-17.1,,-14.8,,32.8,,0,,,M,,M,,M,,,3,,39,
11/29/2009,2009,11,29,,-15.5,,-18.8,,-17.2,,35.2,,0,,,M,,M,,M,,,3,,44,
11/30/2009,2009,11,30,,-11.8,,-17.3,,-14.6,,32.6,,0,,,M,,M,,M,,,,,<31,
12/1/2009,2009,12,1,,-11.7,,-16.5,,-14.1,,32.1,,0,,,M,,M,,M,,,4,,32,
12/2/2009,2009,12,2,,-15.7,,-20.8,,-18.3,,36.3,,0,,,M,,M,,M,,,2,,39,
12/3/2009,2009,12,3,,-17.7,,-22.1,,-19.9,,37.9,,0,,,M,,M,,M,,,35,,43,M
12/4/2009,2009,12,4,,-8.7,,-21,,-14.9,,32.9,,0,,,M,,M,,M,,,34,,32,
12/5/2009,2009,12,5,,-8,,-16.3,,-12.2,,30.2,,0,,,M,,M,,M,,,36,,44,
12/6/2009,2009,12,6,,-14.9,,-18.4,,-16.7,,34.7,,0,,,M,,M,,M,,,3,,50,
12/7/2009,2009,12,7,,-18.4,,-27.7,,-23.1,,41.1,,0,,,M,,M,,M,,,3,,96,
12/8/2009,2009,12,8,,-22,,-27.5,,-24.8,,42.8,,0,,,M,,M,,M,,,25,,98,
12/9/2009,2009,12,9,,-19.1,,-22.7,,-20.9,,38.9,,0,,,M,,M,,M,,,26,,32,
12/10/2009,2009,12,10,,-19.6,,-24.5,,-22.1,,40.1,,0,,,M,,M,,M,,,3,,39,
12/11/2009,2009,12,11,,-19.7,,-24.3,,-22,,40,,0,,,M,,M,,M,,,3,,67,
12/12/2009,2009,12,12,,-17.1,,-20.8,,-19,,37,,0,,,M,,M,,M,,,3,,70,
12/13/2009,2009,12,13,,-14.5,,-17.3,,-15.9,,33.9,,0,,,M,,M,,M,,,35,,67,
12/14/2009,2009,12,14,,-8.7,,-15.1,,-11.9,,29.9,,0,,,M,,M,,M,,,,,<31,
12/15/2009,2009,12,15,,-10.2,,-18,,-14.1,,32.1,,0,,,M,,M,,M,,,,,<31,
12/16/2009,2009,12,16,,-13.4,,-18.1,,-15.8,,33.8,,0,,,M,,M,,M,,,22,,93,
12/17/2009,2009,12,17,,-10.1,,-15.2,,-12.7,,30.7,,0,,,M,,M,,M,,,,,<31,
12/18/2009,2009,12,18,,-9.3,,-11.7,,-10.5,,28.5,,0,,,M,,M,,M,,,,,<31,
12/19/2009,2009,12,19,,-1.1,,-10.8,,-6,,24,,0,,,M,,M,,M,,,,,<31,
12/20/2009,2009,12,20,,0.7,,-3,,-1.2,,19.2,,0,,,M,,M,,M,,,,,<31,
12/21/2009,2009,12,21,,-2.4,,-11.7,,-7.1,,25.1,,0,,,M,,M,,M,,,,,<31,
12/22/2009,2009,12,22,,-11.7,,-15.6,,-13.7,,31.7,,0,,,M,,M,,M,,,33,,46,
12/23/2009,2009,12,23,,-13.2,,-16.6,,-14.9,,32.9,,0,,,M,,M,,M,,,4,,32,
12/24/2009,2009,12,24,,-10.3,,-16.3,,-13.3,,31.3,,0,,,M,,M,,M,,,3,,46,
12/25/2009,2009,12,25,,-13.4,,-20.2,,-16.8,,34.8,,0,,,M,,M,,M,,,25,,100,
12/26/2009,2009,12,26,,-14.3,,-17.8,,-16.1,,34.1,,0,,,M,,M,,M,,,24,,65,
12/27/2009,2009,12,27,,-15.4,,-18.4,,-16.9,,34.9,,0,,,M,,M,,M,,,3,,69,
12/28/2009,2009,12,28,,-10.7,,-18.2,,-14.5,,32.5,,0,,,M,,M,,M,,,3,,56,
12/29/2009,2009,12,29,,-5.3,,-10.7,,-8,,26,,0,,,M,,M,,M,,,23,,39,
12/30/2009,2009,12,30,,-4,,-14.3,,-9.2,,27.2,,0,,,M,,M,,M,,,,,<31,
12/31/2009,2009,12,31,,-12.7,,-23.3,,-18,,36,,0,,,M,,M,,M,,,23,,115,
1/1/2010,2010,1,1,,-17,,-22.2,,-19.6,,37.6,,0,,,M,,M,,M,,,22,,44,
1/2/2010,2010,1,2,,-8.9,,-17.8,,-13.4,,31.4,,0,,,M,,M,,M,,,14,,32,
1/3/2010,2010,1,3,,-3.5,,-11.4,,-7.5,,25.5,,0,,,M,,M,,M,,,,,<31,
1/4/2010,2010,1,4,,-4.5,,-8.7,,-6.6,,24.6,,0,,,M,,M,,M,,,25,,46,
1/5/2010,2010,1,5,,-6.9,,-16.6,,-11.8,,29.8,,0,,,M,,M,,M,,,23,,61,
1/6/2010,2010,1,6,,-16.6,,-20.7,,-18.7,,36.7,,0,,,M,,M,,M,,,,,<31,
1/7/2010,2010,1,7,,-20.7,,-27.9,,-24.3,,42.3,,0,,,M,,M,,M,,,3,,56,
1/8/2010,2010,1,8,,-27.8,,-29.1,,-28.5,,46.5,,0,,,M,,M,,M,,,,,<31,
1/9/2010,2010,1,9,,-19.5,,-28.3,,-23.9,,41.9,,0,,,M,,M,,M,,,,,<31,
1/10/2010,2010,1,10,,-16.1,,-20.5,,-18.3,,36.3,,0,,,M,,M,,M,,,22,,41,
1/11/2010,2010,1,11,,-17.3,,-29.1,,-23.2,,41.2,,0,,,M,,M,,M,,,26,,80,
1/12/2010,2010,1,12,,-27.4,,-30.4,,-28.9,,46.9,,0,,,M,,M,,M,,,25,,69,
1/13/2010,2010,1,13,,-27.7,,-33.8,,-30.8,,48.8,,0,,,M,,M,,M,,,26,,72,
1/14/2010,2010,1,14,,-26.4,,-32.9,,-29.7,,47.7,,0,,,M,,M,,M,,,6,,33,
1/15/2010,2010,1,15,,-25.5,,-31.2,,-28.4,,46.4,,0,,,M,,M,,M,,,36,,35,
1/16/2010,2010,1,16,,-18,,-26.2,,-22.1,,40.1,,0,,,M,,M,,M,,,3,,43,
1/17/2010,2010,1,17,,-18.3,,-22.5,,-20.4,,38.4,,0,,,M,,M,,M,,,,,<31,
1/18/2010,2010,1,18,,-18,,-25.2,,-21.6,,39.6,,0,,,M,,M,,M,,,23,,107,
1/19/2010,2010,1,19,,-22,,-27,,-24.5,,42.5,,0,,,M,,M,,M,,,7,,65,
1/20/2010,2010,1,20,,-27,,-32.9,,-30,,48,,0,,,M,,M,,M,,,5,,65,
1/21/2010,2010,1,21,,-19.2,,-29.3,,-24.3,,42.3,,0,,,M,,M,,M,,,33,,35,
1/22/2010,2010,1,22,,-19.3,,-25.2,,-22.3,,40.3,,0,,,M,,M,,M,,,3,,46,
1/23/2010,2010,1,23,,-21,,-24.5,,-22.8,,40.8,,0,,,M,,M,,M,,,35,,32,
1/24/2010,2010,1,24,,-15.7,,-24.1,,-19.9,,37.9,,0,,,M,,M,,M,,,25,,52,
1/25/2010,2010,1,25,,-18.6,,-23.7,,-21.2,,39.2,,0,,,M,,M,,M,,,5,,41,
1/26/2010,2010,1,26,,-9.6,,-24,,-16.8,,34.8,,0,,,M,,M,,M,,,,,<31,
1/27/2010,2010,1,27,,-14.9,,-17.2,,-16.1,,34.1,,0,,,M,,M,,M,,,1,,61,
1/28/2010,2010,1,28,,-16.5,,-17.2,,-16.9,,34.9,,0,,,M,,M,,M,,,2,,33,
1/29/2010,2010,1,29,,-14.9,,-19.1,,-17,,35,,0,,,M,,M,,M,,,29,,35,
1/30/2010,2010,1,30,,-18.6,,-23.7,,-21.2,,39.2,,0,,,M,,M,,M,,,36,,48,
1/31/2010,2010,1,31,,-19.7,,-23.3,,-21.5,,39.5,,0,,,M,,M,,M,,,2,,83,
2/1/2010,2010,2,1,,-19.2,,-21,,-20.1,,38.1,,0,,,M,,M,,M,,,3,,72,
2/2/2010,2010,2,2,,-17.4,,-20.3,,-18.9,,36.9,,0,,,M,,M,,M,,,1,,54,
2/3/2010,2010,2,3,,-13.3,,-19.9,,-16.6,,34.6,,0,,,M,,M,,M,,,2,,63,
2/4/2010,2010,2,4,,-12.8,,-16.3,,-14.6,,32.6,,0,,,M,,M,,M,,,3,,44,
2/5/2010,2010,2,5,,-14.7,,-17.7,,-16.2,,34.2,,0,,,M,,M,,M,,,,,<31,
2/6/2010,2010,2,6,,-14.7,,-20.2,,-17.5,,35.5,,0,,,M,,M,,M,,,36,,76,
2/7/2010,2010,2,7,,-10,,-15.4,,-12.7,,30.7,,0,,,M,,M,,M,,,25,,74,
2/8/2010,2010,2,8,,-7.4,,-21.2,,-14.3,,32.3,,0,,,M,,M,,M,,,25,,70,
2/9/2010,2010,2,9,,-12.9,,-21.3,,-17.1,,35.1,,0,,,M,,M,,M,,,25,,72,
2/10/2010,2010,2,10,,-14.2,,-20.5,,-17.4,,35.4,,0,,,M,,M,,M,,,25,,69,
2/11/2010,2010,2,11,,-18.5,,-22.2,,-20.4,,38.4,,0,,,M,,M,,M,,,,,<31,
2/12/2010,2010,2,12,,-15.8,,-22.6,,-19.2,,37.2,,0,,,M,,M,,M,,,25,,44,
2/13/2010,2010,2,13,,-14.6,,-18.7,,-16.7,,34.7,,0,,,M,,M,,M,,,24,,35,
2/14/2010,2010,2,14,,-12.8,,-19.2,,-16,,34,,0,,,M,,M,,M,,,12,,33,
2/15/2010,2010,2,15,,-17.2,,-21.9,,-19.6,,37.6,,0,,,M,,M,,M,,,3,,33,
2/16/2010,2010,2,16,,-19.2,,-21.7,,-20.5,,38.5,,0,,,M,,M,,M,,,14,,32,
2/17/2010,2010,2,17,,-14.4,,-21.8,,-18.1,,36.1,,0,,,M,,M,,M,,,,,<31,
2/18/2010,2010,2,18,,-8.9,,-18,,-13.5,,31.5,,0,,,M,,M,,M,,,,,<31,
2/19/2010,2010,2,19,,-7.2,,-15.4,,-11.3,,29.3,,0,,,M,,M,,M,,,,,<31,
2/20/2010,2010,2,20,,-15.1,,-18.6,,-16.9,,34.9,,0,,,M,,M,,M,,,3,,76,
2/21/2010,2010,2,21,,-16.7,,-22.3,,-19.5,,37.5,,0,,,M,,M,,M,,,25,,82,
2/22/2010,2010,2,22,,-18.5,,-22.9,,-20.7,,38.7,,0,,,M,,M,,M,,,10,,54,
2/23/2010,2010,2,23,,-9.5,,-21.7,,-15.6,,33.6,,0,,,M,,M,,M,,,11,,35,
2/24/2010,2010,2,24,,-5.7,,-13.8,,-9.8,,27.8,,0,,,M,,M,,M,,,,,<31,
2/25/2010,2010,2,25,,-6.1,,-27.7,,-16.9,,34.9,,0,,,M,,M,,M,,,25,,109,
2/26/2010,2010,2,26,,-18.2,,-26,,-22.1,,40.1,,0,,,M,,M,,M,,,23,,96,
2/27/2010,2010,2,27,,-17.1,,-27,,-22.1,,40.1,,0,,,M,,M,,M,,,3,,67,
2/28/2010,2010,2,28,,-27,,-36.8,,-31.9,,49.9,,0,,,M,,M,,M,,,26,,96,
3/1/2010,2010,3,1,,-24.8,,-30,,-27.4,,45.4,,0,,,M,,M,,M,,,26,,95,
3/2/2010,2010,3,2,,-24.3,,-28.3,,-26.3,,44.3,,0,,,M,,M,,M,,,35,,59,
3/3/2010,2010,3,3,,-23.6,,-25.8,,-24.7,,42.7,,0,,,M,,M,,M,,,36,,52,
3/4/2010,2010,3,4,,-20.8,,-24.7,,-22.8,,40.8,,0,,,M,,M,,M,,,,,<31,
3/5/2010,2010,3,5,,-18.7,,-23.3,,-21,,39,,0,,,M,,M,,M,,,,,<31,
3/6/2010,2010,3,6,,-22,,-24.7,,-23.4,,41.4,,0,,,M,,M,,M,,,,,<31,
3/7/2010,2010,3,7,,-21.9,,-25.2,,-23.6,,41.6,,0,,,M,,M,,M,,,,,<31,
3/8/2010,2010,3,8,,-22,,-25,,-23.5,,41.5,,0,,,M,,M,,M,,,,,<31,
3/9/2010,2010,3,9,,-19.7,,-25.1,,-22.4,,40.4,,0,,,M,,M,,M,,,,,<31,
3/10/2010,2010,3,10,,-19,,-21.9,,-20.5,,38.5,,0,,,M,,M,,M,,,,,<31,
3/11/2010,2010,3,11,,-20.7,,-23.5,,-22.1,,40.1,,0,,,M,,M,,M,,,,,<31,
3/12/2010,2010,3,12,,-16.2,,-21.8,,-19,,37,,0,,,M,,M,,M,,,1,,32,
3/13/2010,2010,3,13,,-14.9,,-19.8,,-17.4,,35.4,,0,,,M,,M,,M,,,1,,43,
3/14/2010,2010,3,14,,-12.2,,-15.4,,-13.8,,31.8,,0,,,M,,M,,M,,,,,<31,
3/15/2010,2010,3,15,,-14.5,,-22.5,,-18.5,,36.5,,0,,,M,,M,,M,,,36,,48,
3/16/2010,2010,3,16,,-18.8,,-22.5,,-20.7,,38.7,,0,,,M,,M,,M,,,,,<31,
3/17/2010,2010,3,17,,-18.5,,-23.1,,-20.8,,38.8,,0,,,M,,M,,M,,,,,<31,
3/18/2010,2010,3,18,,-19.4,,-24.6,,-22,,40,,0,,,M,,M,,M,,,,,<31,
3/19/2010,2010,3,19,,-18.9,,-23.8,,-21.4,,39.4,,0,,,M,,M,,M,,,,,<31,
3/20/2010,2010,3,20,,-20.5,,-28,,-24.3,,42.3,,0,,,M,,M,,M,,,26,,35,
3/21/2010,2010,3,21,,-18.5,,-28.1,,-23.3,,41.3,,0,,,M,,M,,M,,,,,<31,
3/22/2010,2010,3,22,,-22,,-26.9,,-24.5,,42.5,,0,,,M,,M,,M,,,2,,33,
3/23/2010,2010,3,23,,-14.9,,-24.9,,-19.9,,37.9,,0,,,M,,M,,M,,,,,<31,
3/24/2010,2010,3,24,,-16,,-22.2,,-19.1,,37.1,,0,,,M,,M,,M,,,,,<31,
3/25/2010,2010,3,25,,-18,,-23.9,,-21,,39,,0,,,M,,M,,M,,,1,,41,
3/26/2010,2010,3,26,,-7.3,,-18.1,,-12.7,,30.7,,0,,,M,,M,,M,,,,,<31,
3/27/2010,2010,3,27,,-2,,-8.5,,-5.3,,23.3,,0,,,M,,M,,M,,,,,<31,
3/28/2010,2010,3,28,,-7.2,,-18.9,,-13.1,,31.1,,0,,,M,,M,,M,,,,,<31,
3/29/2010,2010,3,29,,-16.5,,-19.8,,-18.2,,36.2,,0,,,M,,M,,M,,,26,,44,
3/30/2010,2010,3,30,,-16,,-18.7,,-17.4,,35.4,,0,,,M,,M,,M,,,1,,33,
3/31/2010,2010,3,31,,-15.9,,-17.5,,-16.7,,34.7,,0,,,M,,M,,M,,,34,,39,
4/1/2010,2010,4,1,,,M,-16.6,E,,M,,M,,M,,M,,,,M,,,,M,,
4/2/2010,2010,4,2,,,,,,,,,,,,,,,,,,,,,,,
4/3/2010,2010,4,3,,,,,,,,,,,,,,,,,,,,,,,
4/4/2010,2010,4,4,,,,,,,,,,,,,,,,,,,,,,,
4/5/2010,2010,4,5,,,,,,,,,,,,,,,,,,,,,,,
4/6/2010,2010,4,6,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
4/7/2010,2010,4,7,,-14.9,,-19.9,,-17.4,,35.4,,0,,,M,,M,,M,,,,,<31,
4/8/2010,2010,4,8,,-9.5,,-15.2,,-12.4,,30.4,,0,,,M,,M,,M,,,24,,56,
4/9/2010,2010,4,9,,-10.3,,-13.6,,-12,,30,,0,,,M,,M,,M,,,25,,54,
4/10/2010,2010,4,10,,-9.1,,-16,,-12.6,,30.6,,0,,,M,,M,,M,,,25,,37,
4/11/2010,2010,4,11,,-15.5,,-20,,-17.8,,35.8,,0,,,M,,M,,M,,,2,,35,
4/12/2010,2010,4,12,,-18.5,,-20.4,,-19.5,,37.5,,0,,,M,,M,,M,,,3,,46,
4/13/2010,2010,4,13,,-16.3,,-19.9,,-18.1,,36.1,,0,,,M,,M,,M,,,1,,50,
4/14/2010,2010,4,14,,-9.7,E,-18.3,E,-14,E,32,E,0,E,,M,,M,,M,,,,M,,
4/15/2010,2010,4,15,,-7.4,E,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
4/16/2010,2010,4,16,,-3.9,,-7.2,,-5.6,,23.6,,0,,,M,,M,,M,,,23,,61,
4/17/2010,2010,4,17,,-5.6,,-9.6,,-7.6,,25.6,,0,,,M,,M,,M,,,25,,83,
4/18/2010,2010,4,18,,-8,,-12,,-10,,28,,0,,,M,,M,,M,,,17,E,78,
4/19/2010,2010,4,19,,-9.4,,-12.7,,-11.1,,29.1,,0,,,M,,M,,M,,,,,<31,
4/20/2010,2010,4,20,,-11.7,E,-14.6,E,-13.2,E,31.2,E,0,E,,M,,M,,M,,,,M,,
4/21/2010,2010,4,21,,-13,E,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
4/22/2010,2010,4,22,,-8,,-15.1,,-11.6,,29.6,,0,,,M,,M,,M,,,,,<31,
4/23/2010,2010,4,23,,-3.5,,-9.3,,-6.4,,24.4,,0,,,M,,M,,M,,,4,,85,
4/24/2010,2010,4,24,,-5.7,,-8.5,,-7.1,,25.1,,0,,,M,,M,,M,,,35,,115,
4/25/2010,2010,4,25,,-6.5,,-9.1,,-7.8,,25.8,,0,,,M,,M,,M,,,36,,57,
4/26/2010,2010,4,26,,-2.6,,-7.4,,-5,,23,,0,,,M,,M,,M,,,35,,39,
4/27/2010,2010,4,27,,-4.6,,-8.6,,-6.6,,24.6,,0,,,M,,M,,M,,,3,,50,
4/28/2010,2010,4,28,,-2.9,,-9.4,,-6.2,,24.2,,0,,,M,,M,,M,,,3,,63,
4/29/2010,2010,4,29,,-4.8,,-8.8,,-6.8,,24.8,,0,,,M,,M,,M,,,25,,80,
4/30/2010,2010,4,30,,-5.4,,-9.6,,-7.5,,25.5,,0,,,M,,M,,M,,,24,,43,
5/1/2010,2010,5,1,,-6.9,,-9.7,,-8.3,,26.3,,0,,,M,,M,,M,,,,,<31,
